a
,138,-12
,115,39
,631,39
,643,98,727,490,777,793,908,793
,875,609
,875,609,817,299,772,100
,760,39
,1389,39
,1389,793

互
,749,1073
,1353,1073
,1435,1174,1566,1067,1566,1036
,1566,1036,1566,1021,1546,1010
,1495,979,1450,465,1380,6
,1677,6
,1796,168,1863,104,1945,0
,1919,-45
,127,-45
,104,6
,1249,6
,1253,41,1264,105,1288,273
,1312,455
,639,455
,630,418,610,322,600,281
,475,307,610,898,667,1436
,206,1436
,184,1487
,1595,1487
,1710,1639,1794,1567,1859,1477
,1839,1436
,796,1436,777,1249,751,1093
,749,1073,741,1022
,740,1016,739,1004
,739,1004,738,992,737,985
,737,985,700,745,653,522
,649,506
,1318,506,1351,746,1372,1022

午
,1096,1276
,1096,690
,1639,690
,1749,835,1822,768,1893,680
,1868,639
,1096,639
,1096,-147
,965,-147
,965,639
,179,639
,156,690
,965,690
,965,1276
,586,1276,444,1001,238,801
,197,833,462,1168,588,1665
,588,1665,791,1610,791,1567
,791,1567,791,1536,695,1524
,695,1524,655,1414,613,1327
,1499,1327
,1604,1468,1679,1400,1729,1335
,1745,1315
,1721,1276

呉
,860,1546
,1468,1546
,1544,1638,1666,1539,1666,1513
,1666,1513,1666,1501,1649,1491
,1600,1460
,1600,958
,1485,958
,1485,1055
,838,1055
,838,950
,723,950
,723,1603,754,1594,860,1546,838,1495
,838,1106
,838,1106
,1485,1106
,1485,1495
,838,1495,474,805
,1449,805
,1449,805
,1520,887,1641,791,1641,766
,1641,766,1641,754,1625,744
,1573,713,1560,553,1541,450
,1713,450
,1813,579,1880,518,1940,442
,1916,399
,136,399
,113,450
,1424,450,1450,597,1463,754
,474,754
,474,645
,357,645
,357,1501,562,1492,562,1448
,562,1448,562,1420,474,1393
,474,805,123,-100
,472,42,715,326
,715,326,883,243,883,203
,883,203,883,178,817,178
,817,178,791,178,772,180
,772,180,527,-31,154,-145
,123,-100,1243,317
,1590,227,1782,110
,1782,110,1921,21,1921,-49
,1921,-49,1921,-121,1855,-121
,1855,-121,1820,-121,1786,-86
,1786,-86,1554,137,1219,272

後
,1397,223,1618,80,1978,6
,1978,6,1920,-46,1892,-111
,1892,-111,1539,-3,1327,159
,1327,159,1040,-54,621,-146
,592,-101,961,2,1239,231
,1239,231,1118,343,1024,485
,1024,485,1016,477,1012,471
,1012,471,856,294,627,164
,590,205,915,438,1094,813
,1094,813,1260,773,1260,737
,1260,737,1260,714,1178,702
,1178,702,1148,653,1124,618
,1550,618
,1622,700,1751,599,1751,565
,1751,565,1751,551,1731,542
,1669,518,1566,374,1397,223,1307,286
,1443,404,1550,567
,1088,567,1067,536,1061,530
,1061,530,1173,386,1307,286,1714,901
,1411,849,819,797
,819,797,798,729,774,729
,774,729,739,729,703,903
,703,903,935,908,1057,913
,1057,913,1333,1165,1552,1505
,1552,1505,1704,1416,1704,1374
,1704,1374,1704,1350,1655,1350
,1655,1350,1630,1350,1616,1352
,1616,1352,1408,1126,1147,918
,1147,918,1391,931,1673,956
,1673,956,1609,1037,1522,1112
,1552,1149,1907,955,1907,795
,1907,795,1907,723,1839,723
,1839,723,1794,723,1770,793
,1770,793,1753,841,1714,901,500,846
,580,831,580,803
,580,803,580,776,508,748
,508,-147
,391,-147
,391,705,265,555,121,437
,82,476,373,770,592,1254
,592,1254,750,1189,750,1149
,750,1149,750,1122,666,1119
,666,1119,591,975,500,846,1020,1313
,1143,1469,1241,1694
,1241,1694,1407,1617,1407,1577
,1407,1577,1407,1548,1319,1548
,1319,1548,1221,1423,1067,1282
,1067,1282,1178,1196,1178,1133
,1178,1133,1178,1063,1112,1063
,1112,1063,1070,1063,1043,1118
,1043,1118,980,1246,787,1368
,811,1411,937,1365,1020,1313,123,1077
,422,1333,588,1683
,588,1683,744,1616,744,1577
,744,1577,744,1552,660,1552
,660,1552,446,1233,158,1036

娯
,301,1184
,100,1184
,82,1235
,309,1235,343,1438,375,1694
,375,1694,574,1672,574,1628
,574,1628,574,1603,481,1581
,481,1581,453,1381,430,1235
,625,1235
,700,1333,821,1228,821,1200
,821,1200,821,1188,805,1178
,756,1149,713,724,608,410
,608,410,830,241,830,141
,830,141,830,78,771,78
,771,78,737,78,688,154
,688,154,645,222,567,305
,567,305,420,16,121,-147
,86,-102,353,79,479,389
,479,389,397,462,281,535
,275,510,268,487,257,445
,257,445,244,398,240,383
,131,416,230,794,289,1123
,301,1184,422,1184
,416,1151
,416,1151,370,896,299,611
,293,590
,309,582,418,533,514,473
,514,473,597,748,637,1184
,422,1184,1336,1567
,1653,1567
,1653,1567
,1724,1649,1839,1556,1839,1528
,1839,1528,1839,1522,1829,1512
,1780,1477
,1780,952
,1669,952
,1669,1055
,1305,1055
,1305,928
,1196,928
,1196,1624,1280,1592,1336,1567,1305,1516
,1305,1106
,1305,1106
,1669,1106
,1669,1516
,1305,1516,1557,440
,1574,561,1584,727
,1035,727
,1035,606
,920,606
,920,1392,1107,1383,1107,1343
,1107,1343,1107,1319,1035,1288
,1035,778
,1570,778
,1643,860,1762,772,1762,743
,1762,743,1762,728,1744,719
,1699,692
,1694,645,1688,557,1674,440
,1776,440
,1864,569,1932,495,1975,432
,1955,389
,793,389
,771,440
,1557,440,1507,313
,1729,207,1837,102
,1837,102,1931,14,1931,-45
,1931,-45,1931,-119,1863,-119
,1863,-119,1825,-119,1788,-53
,1788,-53,1696,110,1479,270
,1507,313,762,-109
,992,51,1133,317
,1133,317,1299,238,1299,201
,1299,201,1299,176,1204,176
,1204,176,1042,-26,791,-152

悟
,979,504
,1577,504
,1655,594,1783,498,1783,471
,1783,471,1783,459,1764,447
,1715,412
,1715,-147
,1598,-147
,1598,-12
,959,-12
,959,-147
,842,-147
,842,565,901,545,979,504,959,453
,959,39
,959,39
,1598,39
,1598,453
,959,453,958,766
,960,775,964,793
,964,793,997,906,1038,1092
,1048,1135
,800,1135
,780,1186
,1058,1186,1060,1194,1063,1211
,1063,1211,1067,1229,1069,1239
,1069,1239,1073,1267,1086,1345
,1086,1345,1100,1442,1108,1487
,743,1487
,718,1538
,1636,1538
,1737,1669,1824,1585,1870,1528
,1851,1487
,1228,1487
,1226,1467,1217,1405,1179,1186
,1497,1186
,1575,1278,1698,1180,1698,1153
,1698,1153,1698,1139,1677,1127
,1626,1096
,1626,766
,1739,766
,1829,897,1908,820,1954,756
,1933,715
,647,715
,626,766
,958,766,1081,766
,1513,766
,1513,766
,1513,1135
,1169,1135,1120,901,1081,766,559,1339
,744,1140,744,975
,744,975,744,885,668,885
,668,885,618,885,615,969
,615,969,612,1142,519,1313
,559,1339,189,1290
,242,1286
,242,1286,271,1098,271,1004
,271,1004,271,682,144,682
,144,682,70,682,70,745
,70,745,70,763,86,793
,86,793,179,949,189,1290,371,-147
,371,1690
,371,1690,580,1690,580,1645
,580,1645,580,1615,488,1581
,488,-147

碁
,1419,-45
,748,-45
,748,-147
,633,-147
,633,207,466,80,197,-23
,168,22,571,201,781,524
,566,524,390,364,105,260
,74,303,450,471,615,760
,117,760
,94,811
,582,811
,582,1399
,217,1399
,195,1450
,582,1450
,582,1686,779,1682,779,1640
,779,1640,779,1617,699,1583
,699,1450
,1331,1450
,1331,1692,1534,1686,1534,1642
,1534,1642,1534,1615,1448,1587
,1448,1450
,1655,1450
,1751,1579
,1767,1563,1831,1499,1878,1436
,1855,1399
,1448,1399
,1448,811
,1722,811
,1825,942,1890,883,1960,793
,1937,760
,1400,760,1611,537,1995,438
,1995,438,1940,389,1905,319
,1905,319,1679,400,1538,524
,924,524
,911,506,854,422,762,323
,779,317
,1402,317
,1477,395,1602,310,1602,282
,1602,282,1602,267,1583,258
,1536,229
,1536,-147
,1419,-147
,1419,-45,1419,6
,1419,266
,1419,266
,748,266
,748,6
,1419,6,699,811
,1331,811
,1331,811
,1331,981
,699,981
,699,811,699,1241
,1331,1241
,1331,1241
,1331,1399
,699,1399
,699,1241,1331,1190
,699,1190
,699,1190
,699,1032
,1331,1032
,1331,1190,754,760
,693,658,617,575
,1394,575
,1440,620,1386,677,1333,760

語
,348,500
,655,500
,726,590,847,491,847,459
,847,459,847,445,833,437
,784,408
,784,-123
,671,-123
,671,-16
,330,-16
,330,-147
,215,-147
,215,570,247,557,348,500,330,449
,330,35
,330,35
,671,35
,671,449
,330,449,1169,500
,1644,500
,1644,500
,1724,594,1843,500,1843,471
,1843,471,1843,457,1822,443
,1775,410
,1775,-147
,1660,-147
,1660,-16
,1146,-16
,1146,-147
,1031,-147
,1031,566,1070,549,1169,500,1146,449
,1146,35
,1146,35
,1660,35
,1660,449
,1146,449,1332,1188
,1576,1188
,1576,1188
,1650,1278,1771,1182,1771,1157
,1771,1157,1771,1145,1750,1131
,1703,1100
,1703,762
,1768,762
,1852,895,1900,839,1955,752
,1932,711
,900,711
,877,762
,1119,762,1165,928,1205,1137
,969,1137
,947,1188
,1215,1188,1242,1339,1260,1477
,939,1477
,916,1528
,1660,1528
,1756,1661,1833,1593,1893,1516
,1875,1477
,1379,1477
,1377,1461,1348,1277,1332,1188,1324,1137
,1285,942,1242,762
,1590,762
,1590,1137
,1324,1137,628,1018
,725,1137
,725,1137,776,1091,845,1002
,823,967
,219,967
,200,1018
,628,1018,610,1528
,708,1651
,708,1651,778,1588,831,1518
,809,1477
,241,1477
,225,1528
,610,1528,630,762
,727,881
,727,881,799,814,845,750
,821,711
,221,711
,200,762
,630,762,710,1274
,813,1397
,813,1397,877,1339,942,1260
,919,1223
,124,1223
,104,1274

誤
,325,500
,576,500
,652,592,775,497,775,465
,775,465,775,450,756,441
,703,410
,703,-147
,590,-147
,590,-16
,307,-16
,307,-147
,190,-147
,190,570,267,536,325,500,307,449
,307,35
,307,35
,590,35
,590,449
,307,449,1340,1567
,1655,1567
,1655,1567
,1724,1655,1845,1562,1845,1536
,1845,1536,1845,1522,1831,1514
,1784,1479
,1784,958
,1673,958
,1673,1055
,1315,1055
,1315,938
,1206,938
,1206,1637,1262,1613,1340,1567,1315,1516
,1315,1106
,1315,1106
,1673,1106
,1673,1516
,1315,1516,1553,440
,1576,561,1586,727
,1041,727
,1041,606
,926,606
,926,1392,1117,1383,1117,1341
,1117,1341,1117,1315,1041,1288
,1041,778
,1569,778
,1643,864,1764,768,1764,741
,1764,741,1764,727,1750,719
,1700,688,1692,543,1674,440
,1776,440
,1866,563,1927,506,1977,432
,1956,389
,838,389
,817,440
,1553,440,549,1018
,647,1139
,647,1139,720,1069,770,1002
,748,967
,197,967
,178,1018
,549,1018,535,1532
,625,1653
,625,1653,693,1597,739,1538
,756,1518
,733,1481
,217,1481
,197,1532
,535,1532,553,762
,649,881
,649,881,721,819,770,750
,743,711
,199,711
,178,762
,553,762,635,1274
,731,1393
,731,1393,782,1345,854,1260
,834,1223
,102,1223
,84,1274
,635,1274,1514,313
,1942,125,1942,-41
,1942,-41,1942,-117,1874,-117
,1874,-117,1838,-117,1817,-78
,1817,-78,1702,118,1487,272
,1514,313,811,-111
,1027,56,1149,322
,1149,322,1319,250,1319,209
,1319,209,1319,182,1223,182
,1223,182,1079,-28,846,-152

護
,917,997,839,913,743,850
,712,883,909,1067,1005,1343
,1005,1343,1165,1303,1165,1269
,1165,1269,1165,1248,1089,1245
,1089,1245,1079,1226,1065,1202
,1065,1202,1052,1179,1048,1173
,1042,1163
,1312,1163,1340,1242,1359,1345
,1359,1345,1527,1312,1527,1276
,1527,1276,1527,1258,1456,1249
,1456,1249,1418,1199,1378,1163
,1706,1163
,1792,1272,1800,1265,1810,1255
,1810,1255,1863,1209,1911,1151
,1890,1114
,1421,1114
,1421,991
,1622,991
,1700,1075,1753,1043,1812,977
,1796,940
,1421,940
,1421,801
,1622,801
,1702,893,1772,836,1812,791
,1796,750
,1421,750
,1421,596
,1734,596
,1822,699,1878,652,1937,586
,1915,545
,1026,545
,1026,492
,917,492
,917,997,1026,1114
,1026,991
,1026,991
,1312,991
,1312,1114
,1026,1114,1026,596
,1312,596
,1312,596
,1312,750
,1026,750
,1026,596,1026,801
,1312,801
,1312,801
,1312,940
,1026,940
,1026,801,287,500
,531,500
,531,500
,598,588,715,490,715,461
,715,461,715,449,701,441
,656,410
,656,-147
,547,-147
,547,-16
,277,-16
,277,-147
,164,-147
,164,561,229,534,287,500,277,449
,277,35
,277,35
,547,35
,547,449
,277,449,1020,360
,825,360
,825,360
,801,411
,1612,411
,1681,483,1814,384,1814,350
,1814,350,1814,340,1796,333
,1724,313,1616,204,1464,112
,1464,112,1671,34,1974,4
,1974,4,1906,-53,1880,-117
,1880,-117,1582,-62,1376,47
,1376,47,1124,-90,758,-148
,733,-101,1033,-33,1278,108
,1278,108,1124,219,1020,360,1091,360
,1208,237,1358,159
,1372,168,1513,256,1608,360
,1091,360,1071,1473
,772,1473
,772,1473
,752,1524
,1071,1524
,1071,1700,1262,1697,1262,1653
,1262,1653,1262,1629,1180,1602
,1180,1524
,1463,1524
,1463,1696,1647,1690,1647,1649
,1647,1649,1647,1629,1569,1604
,1569,1524
,1735,1524
,1825,1637,1900,1575,1948,1510
,1927,1473
,1569,1473
,1569,1335
,1463,1335
,1463,1473
,1180,1473
,1180,1335
,1071,1335
,1071,1473,496,1018
,582,1122
,582,1122,641,1071,694,1004
,672,967
,184,967
,164,1018
,496,1018,498,1524
,582,1635
,582,1635,627,1596,700,1510
,680,1473
,196,1473
,176,1524
,498,1524,496,762
,584,864
,584,864,618,830,639,807
,676,770
,694,750
,670,711
,186,711
,164,762
,496,762,557,1274
,651,1383
,651,1383,661,1374,692,1344
,692,1344,734,1306,772,1262
,754,1223
,110,1223
,90,1274

口
,492,1389
,1545,1389
,1629,1489,1764,1382,1764,1348
,1764,1348,1764,1331,1743,1320
,1694,1289
,1694,-47
,1563,-47
,1563,147
,469,147
,469,-63
,338,-63
,338,1457,409,1429,492,1389,469,1338
,469,198
,469,198
,1563,198
,1563,1338

工
,1081,1315
,1081,82
,1648,82
,1769,242,1871,136,1919,74
,1896,31
,155,31
,135,82
,952,82
,952,1315
,256,1315
,239,1366
,1546,1366
,1657,1511,1710,1461,1804,1354
,1781,1315

公
,1517,139
,1487,135,995,56,403,2
,403,2,381,-76,358,-76
,358,-76,312,-76,272,119
,272,119,349,122,432,125
,563,131,767,524,917,1026
,917,1026,1112,955,1112,915
,1112,915,1112,886,1018,877
,1018,877,867,511,637,133
,747,139,1119,159,1487,197
,1487,197,1367,399,1210,571
,1245,608,1512,394,1640,201
,1640,201,1728,70,1728,-12
,1728,-12,1728,-90,1661,-90
,1661,-90,1617,-90,1581,4
,1581,4,1554,74,1517,139,1192,1614
,1487,1102,1933,819
,1933,819,1870,772,1820,694
,1820,694,1395,1028,1143,1591
,1192,1614,137,649
,528,997,749,1599
,749,1599,932,1525,932,1483
,932,1483,932,1456,842,1444
,842,1444,584,898,174,608

勾
,594,1346
,1605,1346
,1687,1452,1823,1336,1823,1309
,1823,1309,1823,1298,1806,1285
,1751,1246,1748,118,1648,-24
,1648,-24,1582,-121,1401,-137
,1401,-137,1401,-74,1333,-46
,1333,-46,1265,-19,1038,15
,1038,74,1268,44,1415,44
,1415,44,1554,44,1579,173
,1579,173,1627,430,1630,1135
,1630,1295
,569,1295,432,996,159,748
,125,783,428,1141,557,1670
,557,1670,759,1630,759,1584
,759,1584,759,1558,671,1543
,671,1543,634,1430,594,1346,1215,422
,834,345,412,297
,412,297,396,219,373,219
,373,219,334,219,285,408
,285,408,396,410,520,418
,520,418,685,799,766,1139
,766,1139,961,1077,961,1036
,961,1036,961,1010,877,997
,877,997,740,666,588,422
,588,422,839,438,1186,479
,1186,479,1111,614,995,735
,1028,772,1397,517,1397,317
,1397,317,1397,233,1323,233
,1323,233,1281,233,1253,321

孔
,701,1110,760,1095,760,1073
,760,1073,760,1048,676,1026
,676,778,933,860,1090,922
,1108,871,938,793,717,703
,676,686
,676,57,676,-122,451,-119
,451,-119,451,-58,387,-31
,387,-31,341,-9,205,12
,205,68,346,51,467,51
,467,51,555,51,555,115
,555,639,434,592,250,539
,250,539,238,449,209,449
,209,449,161,449,109,637
,109,637,362,687,555,744
,555,1129,578,1127,641,1120
,641,1120,650,1133,656,1139
,656,1139,777,1288,858,1444
,174,1444
,154,1495
,854,1495
,936,1597,1073,1485,1073,1446
,1073,1446,1073,1429,1053,1423
,989,1403,870,1250,701,1110,1845,455
,1845,176,1862,111
,1862,111,1877,55,1938,55
,1938,55,1935,-44,1843,-66
,1843,-66,1764,-84,1559,-84
,1559,-84,1302,-84,1243,-53
,1243,-53,1190,-25,1190,70
,1190,1616,1407,1604,1407,1559
,1407,1559,1407,1533,1313,1499
,1313,109,1313,53,1346,41
,1346,41,1373,31,1501,31
,1501,31,1684,31,1714,56
,1714,56,1769,101,1790,471

功
,1311,1118,1301,668,1159,381
,1159,381,994,44,577,-160
,547,-113,974,158,1106,584
,1106,584,1173,802,1186,1108
,776,1108
,752,1159
,1188,1159
,1188,1210
,1188,1683,1395,1680,1395,1636
,1395,1636,1395,1609,1313,1579
,1313,1210
,1313,1169
,1694,1169
,1776,1280,1903,1174,1903,1145
,1903,1145,1903,1130,1886,1120
,1833,1087
,1833,999,1833,247,1747,29
,1747,29,1688,-119,1485,-131
,1485,-131,1482,-73,1403,-43
,1403,-43,1346,-19,1169,10
,1169,63,1375,41,1493,41
,1493,41,1627,41,1649,156
,1649,156,1712,461,1712,1118
,1311,1118,549,1340
,549,461
,549,461,696,503,919,578
,932,527,556,350,233,246
,233,246,218,169,194,169
,194,169,152,169,94,361
,94,361,264,390,428,431
,428,1340
,127,1340
,104,1391
,684,1391
,786,1526,872,1438,917,1375
,893,1340

巧
,543,1309
,543,455,712,508,891,582
,906,533,538,338,258,240
,258,240,252,154,225,154
,225,154,186,154,121,342
,121,342,279,380,422,420
,422,1309
,141,1309
,125,1360
,641,1360
,733,1485,797,1428,856,1352
,834,1309
,543,1309,1121,1462
,828,1462
,828,1462
,810,1513
,1709,1513
,1815,1652,1901,1576,1965,1503
,1940,1462
,1248,1462,1247,1459,1246,1451
,1246,1451,1245,1443,1244,1439
,1244,1439,1206,1202,1137,963
,1647,963
,1731,1063,1858,961,1858,934
,1858,934,1858,922,1838,908
,1788,875,1785,139,1641,-12
,1641,-12,1563,-96,1430,-96
,1430,-96,1430,-42,1340,-8
,1340,-8,1291,10,1086,52
,1086,109,1268,76,1424,76
,1424,76,1568,76,1602,209
,1602,209,1665,450,1668,912
,1123,912,1111,869,1063,728

広
,989,1341
,989,1693,1196,1684,1196,1640
,1196,1640,1196,1612,1108,1585
,1108,1341
,1638,1341
,1743,1476,1802,1422,1882,1333
,1856,1290
,428,1290
,428,936,428,220,127,-146
,84,-113,303,270,303,934
,303,1409,377,1381,450,1341
,989,1341,1600,145
,1178,76,598,25
,598,25,577,-51,551,-51
,551,-51,508,-51,471,154
,471,154,645,154,721,156
,721,156,907,597,1024,1159
,1024,1159,1237,1107,1237,1059
,1237,1059,1237,1033,1145,1018
,1145,1018,985,520,791,158
,791,158,1068,164,1571,203
,1571,203,1459,405,1284,598
,1319,633,1571,447,1724,219
,1724,219,1810,87,1810,4
,1810,4,1810,-90,1734,-90
,1734,-90,1684,-90,1657,4

甲
,465,1526
,1567,1526
,1645,1624,1780,1517,1780,1487
,1780,1487,1780,1472,1759,1461
,1702,1424
,1702,367
,1581,367
,1581,531
,1067,531
,1067,-147
,942,-147
,942,531
,447,531
,447,346
,326,346
,326,1596,385,1572,465,1526,1581,1010
,1067,1010
,1067,1010
,1067,582
,1581,582
,1581,1010,1581,1061
,1581,1475
,1581,1475
,1067,1475
,1067,1061
,1581,1061,942,1475
,447,1475
,447,1475
,447,1061
,942,1061
,942,1475,447,582
,942,582
,942,582
,942,1010
,447,1010

交
,957,344,802,505,639,782
,688,811,865,553,1020,414
,1020,414,1161,588,1270,864
,1270,864,1440,793,1440,754
,1440,754,1440,725,1348,725
,1348,725,1243,506,1106,342
,1106,342,1384,125,1852,20
,1852,20,1782,-36,1749,-109
,1749,-109,1284,46,1038,264
,1038,264,710,-36,199,-150
,170,-100,649,42,942,332
,957,344,953,1346
,953,1680
,953,1680,1164,1674,1164,1624
,1164,1624,1164,1594,1070,1567
,1070,1346
,1625,1346
,1737,1487,1805,1428,1889,1336
,1866,1295
,179,1295
,154,1346
,953,1346,1235,1206
,1749,945,1749,760
,1749,760,1749,684,1683,684
,1683,684,1646,684,1618,731
,1618,731,1490,959,1206,1163
,1235,1206,217,633
,487,848,655,1200
,655,1200,828,1123,828,1085
,828,1085,828,1056,729,1053
,729,1053,556,779,252,590

光
,959,840
,959,1645,1165,1636,1165,1594
,1165,1594,1165,1568,1078,1534
,1078,840
,1655,840
,1765,983,1844,914,1911,828
,1886,789
,1280,789
,1280,96,1280,40,1315,27
,1315,27,1355,17,1509,17
,1509,17,1666,17,1710,27
,1710,27,1792,51,1810,410
,1866,387
,1866,334,1866,143,1884,90
,1884,90,1900,40,1950,43
,1950,43,1947,-60,1843,-82
,1843,-82,1741,-98,1511,-98
,1511,-98,1241,-98,1194,-57
,1194,-57,1159,-22,1159,70
,1159,789
,861,789,842,345,662,137
,662,137,498,-51,140,-143
,111,-96,522,48,654,355
,654,355,729,527,736,789
,156,789
,136,840
,959,840,338,1497
,682,1223,682,1036
,682,1036,682,952,610,952
,610,952,564,952,537,1046
,537,1046,478,1257,305,1460
,338,1497,1280,969
,1438,1204,1567,1540
,1567,1540,1747,1452,1747,1411
,1747,1411,1747,1382,1655,1382
,1655,1382,1528,1161,1323,938

向
,809,1315,873,1464,912,1690
,912,1690,1123,1641,1123,1598
,1123,1598,1123,1568,1028,1559
,1028,1559,975,1450,877,1315
,1666,1315
,1746,1417,1879,1316,1879,1286
,1879,1286,1879,1272,1858,1258
,1805,1223
,1805,60,1805,-121,1580,-118
,1580,-118,1577,-55,1495,-30
,1495,-30,1430,-10,1270,11
,1270,68,1470,50,1604,50
,1604,50,1684,50,1684,119
,1684,1264
,367,1264
,367,-147
,246,-147
,246,1380,348,1339,392,1315
,809,1315,816,922
,1221,922
,1221,922
,1299,1016,1426,917,1426,889
,1426,889,1426,877,1407,865
,1354,830
,1354,268
,1239,268
,1239,399
,789,399
,789,240
,674,240
,674,985,740,961,816,922,789,871
,789,450
,789,450
,1239,450
,1239,871

后
,756,672
,1530,672
,1606,760,1738,669,1738,637
,1738,637,1738,623,1723,615
,1666,576
,1666,-119
,1545,-119
,1545,14
,728,14
,728,-119
,607,-119
,607,736,659,719,756,672,728,621
,728,65
,728,65
,1545,65
,1545,621
,728,621,468,1002
,468,947
,468,947,468,227,146,-141
,101,-108,341,254,341,947
,341,1468,419,1442,494,1403
,494,1403,1123,1479,1569,1651
,1569,1651,1732,1559,1732,1519
,1732,1519,1732,1501,1695,1501
,1695,1501,1665,1501,1606,1513
,1606,1513,1172,1414,468,1346
,468,1053
,1637,1053
,1750,1190,1839,1114,1897,1043
,1875,1002

好
,332,1180
,108,1180
,92,1231
,342,1231,382,1447,414,1690
,414,1690,606,1662,606,1620
,606,1620,606,1595,520,1573
,520,1573,506,1483,463,1231
,694,1231
,770,1331,889,1228,889,1194
,889,1194,889,1181,872,1172
,825,1143,774,690,663,398
,663,398,860,247,860,156
,860,156,860,90,807,90
,807,90,774,90,725,158
,725,158,673,229,616,285
,616,285,466,6,139,-139
,106,-94,399,69,530,369
,530,369,429,460,301,537
,293,508,290,498,273,437
,273,437,262,398,254,371
,145,406,242,741,313,1086
,332,1180,452,1180
,399,884,321,607
,321,607,319,603,315,590
,315,590,453,529,567,461
,567,461,653,693,706,1180
,452,1180,1413,709
,1413,37
,1413,37,1413,-127,1208,-127
,1208,-127,1205,-68,1143,-41
,1143,-41,1083,-17,950,4
,950,59,1097,39,1222,39
,1222,39,1294,39,1294,104
,1294,709
,815,709
,788,760
,1288,760
,1288,1164,1346,1160,1380,1157
,1380,1157,1521,1279,1634,1436
,864,1436
,841,1487
,1634,1487
,1716,1583,1853,1465,1853,1430
,1853,1430,1853,1414,1831,1407
,1765,1389,1610,1243,1450,1143
,1450,1143,1487,1131,1487,1112
,1487,1112,1487,1087,1407,1059
,1407,760
,1724,760
,1827,891,1897,824,1956,748
,1935,709

江
,1200,55
,1200,1364
,751,1364
,731,1415
,1620,1415
,1724,1556,1795,1492,1866,1403
,1843,1364
,1329,1364
,1329,55
,1694,55
,1806,207,1886,121,1943,45
,1921,4
,635,4
,610,55
,1200,55,141,1214
,428,1131,428,987
,428,987,428,909,360,909
,360,909,306,909,291,977
,291,977,263,1083,123,1178
,141,1214,291,1657
,592,1583,592,1440
,592,1440,592,1360,520,1360
,520,1360,475,1360,453,1426
,453,1426,413,1536,268,1616
,291,1657,739,1255
,453,393
,453,393,422,301,422,248
,422,248,422,228,432,170
,432,170,457,60,457,-10
,457,-10,457,-147,357,-147
,357,-147,291,-147,291,-71
,291,-71,291,-64,303,4
,303,4,322,100,322,168
,322,168,322,347,131,375
,131,428,190,422,215,422
,215,422,317,422,369,520
,369,520,507,778,692,1288

考
,684,633,462,505,127,368
,98,418,441,573,712,754
,712,754,728,826,735,866
,735,866,779,848,817,825
,829,834,949,921,1046,1010
,125,1010
,100,1061
,819,1061
,819,1346
,338,1346
,313,1397
,829,1397
,829,1692,1032,1689,1032,1645
,1032,1645,1032,1617,946,1590
,946,1397
,1206,1397
,1300,1518,1365,1459,1417,1393
,1417,1393,1504,1503,1601,1647
,1601,1647,1765,1557,1765,1516
,1765,1516,1765,1493,1718,1493
,1718,1493,1699,1493,1665,1499
,1665,1499,1451,1241,1272,1071
,1704,1071
,1806,1213,1864,1160,1943,1061
,1925,1020
,1216,1020,1037,856,825,719
,825,719,824,715,823,706
,823,706,822,699,821,696
,821,696,1260,758,1540,883
,1540,883,1677,791,1677,759
,1677,759,1677,743,1640,743
,1640,743,1616,743,1558,754
,1558,754,1202,672,809,645
,800,614,776,514,770,489
,1478,489
,1552,577,1681,482,1681,450
,1681,450,1681,438,1665,428
,1605,393,1568,3,1444,-94
,1444,-94,1380,-145,1261,-145
,1261,-145,1258,-82,1179,-51
,1179,-51,1115,-28,934,8
,934,63,1170,27,1278,27
,1278,27,1388,27,1421,103
,1421,103,1476,222,1495,438
,753,438,721,324,682,221
,567,256,638,449,684,633,1104,1061
,1244,1195,1376,1346
,936,1346
,936,1061

行
,534,848,639,830,639,797
,639,797,639,774,561,746
,561,-147
,442,-147
,442,729,290,550,125,426
,88,463,439,805,633,1254
,633,1254,794,1187,794,1145
,794,1145,794,1115,702,1115
,702,1115,616,957,534,848,1548,903
,1548,39
,1548,39,1548,-126,1333,-123
,1333,-123,1330,-64,1261,-37
,1261,-37,1212,-21,1034,8
,1034,63,1192,45,1347,45
,1347,45,1429,45,1429,110
,1429,903
,760,903
,741,954
,1673,954
,1786,1096,1862,1028,1933,942
,1910,903
,1548,903,1577,1475
,1690,1612
,1690,1612,1754,1557,1837,1465
,1812,1424
,862,1424
,842,1475
,1577,1475,108,1102
,401,1323,610,1665
,610,1665,762,1594,762,1554
,762,1554,762,1528,663,1528
,663,1528,467,1248,141,1061

坑
,491,1090
,491,396
,513,404,603,437,777,510
,790,459,499,292,226,181
,226,181,214,103,187,103
,187,103,141,103,95,275
,95,275,242,313,376,357
,376,1090
,126,1090
,109,1141
,376,1141
,376,1667,579,1664,579,1618
,579,1618,579,1592,491,1559
,491,1141
,566,1141
,658,1274,702,1231,749,1164
,749,1164,757,1153,773,1129
,751,1090
,491,1090,1203,1313
,1203,1690
,1203,1690,1414,1687,1414,1639
,1414,1639,1414,1612,1320,1581
,1320,1313
,1709,1313
,1813,1454,1893,1378,1948,1305
,1928,1262
,736,1262
,717,1313
,1203,1313,1078,934
,1078,621
,1078,621,1078,242,895,53
,895,53,778,-70,545,-150
,514,-104,801,27,891,250
,891,250,953,400,953,623
